Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Shipment Mode_Country_risk,Vendor_Vendor INCO Term_risk,Delayed
-0.4961197723948085,-0.44604132900423155,-0.3518194088636614,1.1859964927937316,0.3932958246453203,-0.187658172703532,-0.4617249023504907,-0.35790285001735184,-0.1234455467857546,0.38103224620637655,0
-0.6920034594083062,-0.441470141828159,-0.418421326474289,-0.04188481139783924,0.05748451799272974,-0.21600550753080344,-0.6894878909043526,-0.42275711141781624,-0.1234455467857546,-0.8969281247759905,0
0.28741497565918234,-0.4519364119198223,-0.4565868087105825,-0.48019458409050886,-0.18674188684551798,-0.13723172560155414,0.0,-0.47502499197862735,-0.11593342632080675,0.18966082206378723,0
0.28741497565918234,-0.4526108493720297,-0.4565875906951778,-0.48019458409050886,-0.18674188684551798,-0.23396817514412394,-0.8769065504029506,-0.47502499197862735,-0.11593342632080675,0.18966082206378723,0
0.28741497565918234,-0.4563577241065154,-0.4177863260204652,4.183123197614193,0.4635109160363165,-0.13723172560155414,0.0,-0.4316404252258674,-1.243992029717764,-0.015103668157005555,0
0.28741497565918234,-0.4171154560540022,-0.11590432988300003,1.0980714208328708,0.03306187750890494,-0.20038172892963405,-0.5706154928701956,-0.0941756772147767,-0.7243719316587632,0.18966082206378723,0
-0.7572980217461387,-0.42233610151738554,-0.3451609548461439,0.11160035162610711,0.22539017131902503,-0.19009061727616916,-0.4598989719056604,-0.35045624527620645,0.15310614461428404,-1.273677909812335,0
0.28741497565918234,-0.4543843700796863,-0.4269867223335698,1.0980714208328708,0.03306187750890494,-0.2321906194948891,-0.7662920595258558,-0.4419199774228833,-1.1202729587513351,0.18966082206378723,0
-0.6267088970704736,-0.24810642636380195,-0.17730361709352868,-0.2286981812498425,-0.07073434454735032,-0.17409261643305557,-0.5756043560256728,-0.1628139470027254,-1.1499871461013509,-1.3030027808925635,0
2.5074300951454895,-0.45778153650562,-0.4554206090173708,0.9998409164975454,-0.11042113533356557,-0.13723172560155414,0.0,-0.4737096949455446,-1.1250576742030756,-1.1997341195038815,0
1.5933062224158336,-0.44294391255705673,-0.4540740315441631,-0.4486204934112971,-0.18368905678503988,-0.13723172560155414,0.0,-0.47221227986172737,-1.1250576742030756,-1.1997341195038815,0
-0.2349415230434782,-0.44793974553637095,-0.44848428980696914,-0.3269286855851682,-0.15010792611978083,-0.22769995259155898,-0.7258163157179691,-0.46595956011984174,-1.1499871461013509,-1.3829130545861863,0
-0.2349415230434782,-0.45778153650562,-0.45637045963919987,-0.19865894220087016,-0.12263245557547797,-0.13723172560155414,0.0,-0.4747821679109813,-0.9877168112873044,-1.1997341195038815,0
0.28741497565918234,-0.32059596289365133,0.8171288733135051,1.273483035717381,0.05748451799272974,-0.11823994682288713,0.40705802724022055,0.9488548700198379,0.15310614461428404,0.18966082206378723,0
0.28741497565918234,-0.32059596289365133,-0.45643452445123445,-0.48019458409050886,-0.18674188684551798,-0.13723172560155414,0.0,-0.4748428739278928,0.15310614461428404,0.18966082206378723,0
-0.7572980217461387,-0.45755672402155084,-0.45459124194801176,0.5301763176442694,0.5154090270644441,-0.13723172560155414,0.0,-0.4727788693529014,-0.5782048643107969,-0.015103668157005555,0
-0.6267088970704736,-0.4243594138740078,-0.40342158759004193,-0.1808985161938135,-0.04631170406352555,-0.09148305652387846,0.19628019140270775,-0.41559380142225794,-1.1499871461013509,-1.3030027808925635,0
-0.2349415230434782,-0.45743182819706796,-0.4562942885471335,-0.3670540924899999,-0.15926641630121513,-0.13723172560155414,0.0,-0.47462028519921734,-1.1250576742030756,-1.1997341195038815,0
-0.6267088970704736,-0.45543349500534225,-0.4510735276893792,-0.06249567614676921,0.008639237025080185,-0.13723172560155414,0.0,-0.4688532135926237,-1.1250576742030756,-1.1997341195038815,0
1.5933062224158336,-0.44119537101429673,-0.4536248248377181,-0.446866377262452,-0.18368905678503988,-0.13723172560155414,0.0,-0.4717063963874648,-1.1250576742030756,-1.1997341195038815,0
-0.6267088970704736,-0.39306052025860416,-0.2785590661979088,0.03858526693042982,0.054431687932251636,-0.22433195241406137,-0.8536355280595843,-0.2760104332037232,-0.7163665800079944,-1.3829130545861863,0
0.28741497565918234,-0.4572319948778954,-0.4282106151124835,7.193844302588204,0.8817486343218157,-0.22508039689794973,-0.8424505817540372,-0.4432959804728775,-0.07153290539841156,-1.1240732550133645,0
0.28741497565918234,-0.4558331616436874,-0.4227772702943613,2.5673629600092487,0.23760149156093738,-0.23022595272468216,-0.8351501249375143,-0.42872653641411484,-0.07153290539841156,-1.349467462506552,0
-0.2349415230434782,-0.45718203654810224,-0.4535544462241358,0.2865734374734059,-0.00967774333778841,-0.13723172560155414,0.0,-0.47162545503158276,-1.1250576742030756,-1.1997341195038815,0
-0.2349415230434782,0.5072635201085087,-0.18800811733221712,-0.42779036414376154,-0.17453056660360558,0.01909961597062591,0.6131179918344976,-0.17477303233429306,-1.1499871461013509,-0.8604511958641398,0
6.033336461388448,-0.457082119888516,-0.4521113081345975,0.5176782400837481,-0.16231924636169323,-0.22451906353503345,-0.7629699598788021,-0.4700066279139425,0.15310614461428404,-1.3829130545861863,0
-0.2349415230434782,0.5911935141609878,-0.280212789842738,-0.4486204934112971,-0.18063622672456178,0.00796650427278664,-0.07542674769130892,-0.27785184905003907,-1.1499871461013509,-0.8604511958641398,0
2.115662721118494,-0.4566824532501708,-0.4545765290526621,-0.1749783741914613,-0.1684249064826494,-0.13723172560155414,0.0,-0.4727788693529014,-1.1250576742030756,-1.1997341195038815,0
-0.6267088970704736,-0.03828144123260454,0.03921922864357842,-0.2569833041499698,-0.0829456647892627,-0.12076594695601033,-0.5237289946082647,0.20395157183765475,-1.1499871461013509,-1.3030027808925635,0
-0.6920034594083062,-0.4554834533351354,-0.44595008047015844,0.34182809616202664,0.27118262222619643,-0.23209706393440305,-0.891598882994343,-0.4631266126639712,-0.11593342632080675,-0.015103668157005555,0
0.28741497565918234,-0.3455251694604293,0.48165742397982364,1.0980714208328708,0.03306187750890494,-0.1367639477991239,-0.0033616725712293082,0.809817855953507,-0.1952349819869603,0.18966082206378723,0
-0.7572980217461387,-0.45768161984603367,-0.45566696312730126,0.22123261092892593,0.30171092283097745,-0.13723172560155414,0.0,-0.4739929896911317,-1.1202729587513351,-1.349467462506552,0
-0.4961197723948085,-0.4454418290467138,-0.34653666848612685,1.1859964927937316,0.3932958246453203,-0.18269972799777165,0.015908137863081196,-0.35199413103796473,-0.1234455467857546,0.38103224620637655,0
-0.8617693214866708,0.16654771091927867,-0.42835542707458696,-0.4718625323834947,-0.17758339666408368,-0.07548505568076488,0.14101987980438277,-0.43635525920599477,-0.1234455467857546,-1.3829130545861863,0
-0.6267088970704736,-0.45770659901093025,-0.45528002556456076,0.6246793251632992,0.32613356331480214,-0.13723172560155414,0.0,-0.4732240468102526,0.15310614461428404,-1.2025095579142195,1
0.28741497565918234,-0.45418453676051374,-0.4253187202292772,1.0980714208328708,0.03306187750890494,-0.23097439720857052,-0.6860662098919571,-0.43218677937807104,-1.1202729587513351,0.18966082206378723,0
-0.9923584461623359,-0.45755672402155084,-0.45529045202583224,0.17737970720779841,4.392503203871627,-0.2351843974304425,-0.859111686912676,-0.47324428214922304,-0.9022917384771513,-1.349467462506552,0
-0.6920034594083062,-0.4499630578929932,-0.4381157533203608,-0.04188481139783924,0.05748451799272974,-0.22592239694232413,-0.8146894193226015,-0.4497308182654977,-0.1952349819869603,-0.8969281247759905,0
-0.6267088970704736,-0.4559330783032737,-0.45129248337607963,0.021263369960584384,0.04527319775081734,-0.13723172560155414,0.0,-0.46776050528821655,-1.1250576742030756,-1.1997341195038815,0
-0.6267088970704736,-0.4549339117074109,-0.4486418452217377,0.021263369960584384,0.04527319775081734,-0.13723172560155414,0.0,-0.4641383796124964,-1.1250576742030756,-1.1997341195038815,0
1.5933062224158336,-0.44294391255705673,-0.4541087864150679,-0.44905902244850837,-0.18368905678503988,-0.13723172560155414,0.0,-0.47162545503158276,-1.1250576742030756,-1.1997341195038815,0
-0.2349415230434782,-0.4577565573407234,-0.4563291882300004,-0.1942736518287574,-0.11957962551499987,-0.13723172560155414,0.0,-0.4746607558771583,-1.1250576742030756,-1.1997341195038815,0
2.899197469172485,-0.45693224489913653,-0.4526096929833728,0.27363683087567336,-0.15316075618025893,-0.13723172560155414,0.0,-0.4695614504565914,-1.1250576742030756,-1.1997341195038815,0
-0.6920034594083062,-0.4552336616861697,-0.44486399075438243,0.34182809616202664,0.27118262222619643,-0.13723172560155414,0.0,-0.4589581328360474,-0.11593342632080675,-0.015103668157005555,0
-0.6267088970704736,0.7910268333335567,6.841929130330082,0.6246793251632992,0.32613356331480214,0.1476449560784508,-0.14400402630233194,9.519613632332574,-0.7163665800079944,-1.2025095579142195,0
0.28741497565918234,-0.45443432840947945,-0.44868297181897515,-0.05262877280951545,-0.12568528563595605,0.25205296158087626,1.1673862388447718,-0.46419908562940787,-0.1234455467857546,-1.3829130545861863,0
-0.7572980217461387,-0.315550171584544,0.07168027806869207,0.22123261092892593,0.30171092283097745,-0.05696105470452811,1.0457320925066442,0.2483883762168809,-0.9099505381084063,-1.349467462506552,0
-0.2349415230434782,-0.3089556720518492,-0.3078717587549309,-0.29162709808966053,-0.14400226599882462,0.09300850875460091,0.1413700470644777,-0.27135630524050736,-1.1499871461013509,-0.8604511958641398,0
-0.2349415230434782,0.06663105133299417,-0.3106233018844665,-0.42779036414376154,-0.17453056660360558,-0.13723172560155414,0.0,-0.2751403136279916,-1.1499871461013509,-0.8604511958641398,0
-0.2349415230434782,-0.19415143018720835,-0.2455621835506199,-0.3291213307712246,-0.15010792611978083,-0.1488326151018236,-0.5613536096527217,-0.18604411614086364,-1.1499871461013509,-1.3829130545861863,0
-0.2349415230434782,-0.3991804156582641,-0.39794282974060413,-0.29162709808966053,-0.14400226599882462,-0.2155377297283732,-0.8334417331534152,-0.3947109316046981,-1.1499871461013509,-0.8604511958641398,0
2.899197469172485,-0.44484232908919613,-0.3942191928718604,0.42076332286005624,-0.14400226599882462,-0.175028172037916,-0.3619721264619323,-0.38961162618413114,-0.7163665800079944,-1.2407443288506663,0
-0.2349415230434782,-0.40562504020157947,-0.3942483869634204,-0.25500992348251905,-0.13484377581739032,-0.21310528515573607,0.0,-0.38965209686207214,-0.7163665800079944,-1.2407443288506663,0
-0.6267088970704736,-0.2518782802631842,0.08095548424141927,0.012931318253570172,0.04222036769033924,0.0266776163699955,0.12183006095862536,0.26109616909035716,-0.8300089845608677,-1.3829130545861863,0
-0.6267088970704736,-0.45293557851568517,-0.442882963112807,0.03858526693042982,0.054431687932251636,-0.23424884182558206,-0.8684992711978762,-0.4562465974139999,0.15310614461428404,-1.3829130545861863,0
-0.2349415230434782,-0.4559330783032737,-0.4543926178607907,-0.27211255593375877,-0.13789660587786842,-0.23125506389002864,-0.8850689573981686,-0.4720099264720223,-0.07153290539841156,-1.3829130545861863,0
1.5933062224158336,-0.4571320782183091,-0.4554269228189185,-0.20435981968461675,-0.1684249064826494,-0.13723172560155414,0.0,-0.4734264001999576,-0.07153290539841156,-1.3829130545861863,0
-0.2349415230434782,-0.4567823699097571,-0.4552241860719737,-0.25500992348251905,-0.13484377581739032,-0.2343423973860681,-0.8333829638230497,-0.4731431054543705,-0.07153290539841156,-1.2407443288506663,0
-0.6267088970704736,-0.38236943768287174,-0.31895650624371064,-0.13594928987965776,-0.02799472370065697,-0.13723172560155414,0.0,-0.2865530448073556,0.5811332215391608,-1.1997341195038815,0
-0.6267088970704736,-0.3705043343570005,-0.31224519586002536,-0.16818117411468653,-0.04325887400304746,-0.13723172560155414,0.0,-0.27734596557577645,0.5811332215391608,-1.1997341195038815,0
2.115662721118494,-0.4327524132792557,-0.4462006630893823,-0.4023556799855076,-0.18368905678503988,-0.13723172560155414,0.0,-0.4607995486823633,0.5811332215391608,-1.1997341195038815,0
1.5933062224158336,-0.4339514131942911,-0.4532572920778995,-0.45410210637643805,-0.18368905678503988,-0.13723172560155414,0.0,-0.47045180537129355,0.5811332215391608,-1.1997341195038815,0
2.115662721118494,-0.41296891468117136,-0.42614849277213007,-0.35236336974342214,-0.18063622672456178,-0.13723172560155414,0.0,-0.4333401936993897,0.5811332215391608,-1.1997341195038815,0
-0.2349415230434782,-0.427956413619114,-0.44679288608960066,-0.41858125436232474,-0.17147773654312748,-0.13723172560155414,0.0,-0.4616089622411834,0.5811332215391608,-1.1997341195038815,0
2.115662721118494,-0.44928862044078577,-0.450931901590442,-0.3565293955969293,-0.18063622672456178,-0.13723172560155414,0.0,-0.46727485715292444,0.5811332215391608,-1.1997341195038815,0
-0.6267088970704736,-0.32554183754317245,-0.4083945462182448,-0.41156478976694433,-0.15621358624073703,-0.13723172560155414,0.0,-0.40901731625684423,-1.1250576742030756,-1.1997341195038815,0
2.115662721118494,-0.4493885371003721,-0.4509973565973128,-0.3565293955969293,-0.18063622672456178,-0.13723172560155414,0.0,-0.4673557985088065,0.5811332215391608,-1.1997341195038815,0
-0.2349415230434782,-0.39048766627425735,-0.42570536816809346,-0.3938043637598877,-0.16537207642217133,-0.13723172560155414,0.0,-0.4327331335302746,-1.1250576742030756,-1.1997341195038815,0
0.5485932250105126,-0.36463423060630623,-0.06738178026749678,0.30849988933396966,-0.09515698503117509,-0.13723172560155414,0.0,0.05797383650444077,0.5811332215391608,-1.1997341195038815,0
-0.2349415230434782,-0.30805642211557266,-0.22304102720428837,-0.18572233560313756,-0.11957962551499987,-0.13723172560155414,0.0,-0.15520545954981593,0.5811332215391608,-1.1997341195038815,0
-0.2349415230434782,-0.16637459882222125,-0.3551790463844619,-0.4146344930274233,-0.17147773654312748,-0.13723172560155414,0.0,-0.3361498606240603,0.5811332215391608,-1.1997341195038815,0
0.28741497565918234,-0.45743182819706796,-0.43632008499027775,7.193844302588204,0.8817486343218157,-0.23078728608759844,-0.8106188269540863,-0.44726210691109625,-0.9022917384771513,-1.1240732550133645,0
0.5485932250105126,-0.2021447629541111,0.7623290726895254,0.42076332286005624,-0.0829456647892627,0.0007627261153612274,0.3022739436798098,1.1941678843592547,-0.1234455467857546,-1.2407443288506663,0
3.369318318004879,-0.44793974553637095,-0.4121538647544508,0.3606848447621115,-0.15316075618025893,-0.21890572990587082,-0.28244089766332675,-0.4141773276943227,-0.1234455467857546,-1.2407443288506663,0
2.899197469172485,-0.45718203654810224,-0.4534658213033285,0.308938418371181,-0.15010792611978083,-0.13723172560155414,0.0,-0.4707351001168806,-1.1250576742030756,-1.1997341195038815,0
-0.6267088970704736,-0.4559330783032737,-0.44843794997909603,0.29139725688273005,0.17043923023041926,-0.13723172560155414,0.0,-0.4638550848669093,-1.1250576742030756,-1.1997341195038815,0
-0.2349415230434782,-0.4329522465984283,-0.39933510986905174,-0.046927895325768916,-0.0859984948497408,-0.13723172560155414,-0.6504119998961456,-0.3966130534679254,-1.1250576742030756,-1.1997341195038815,0
0.28741497565918234,-0.4564326616012051,-0.3957727356013064,7.193844302588204,0.8817486343218157,-0.2218059522809382,-0.6509556162020271,-0.39173633677603403,-0.07153290539841156,-1.1240732550133645,0
0.28741497565918234,-0.270587674770716,1.2811497855568665,1.2737023002359866,0.05748451799272974,-0.02805238651434042,0.46787530552089,1.904650870952611,0.5936888048811412,0.18966082206378723,0
0.28741497565918234,-0.29818965198142705,1.0251222365579329,1.2737023002359866,0.05748451799272974,-0.05611905466015371,1.0946681711650745,1.5540533879496634,0.15310614461428404,0.18966082206378723,0
-0.6267088970704736,0.9248152405195916,0.6624692923135062,-0.32736721462237944,-0.11652679545452177,0.18403806910752202,2.146835898717347,1.0574174635965903,-0.8300089845608677,-1.3829130545861863,0
-0.4961197723948085,-0.4329522465984283,-0.13800744305713128,1.9314958560528996,0.6527863797859585,-0.13227328089579377,-0.24725602606974031,-0.03875108377456701,-0.1234455467857546,0.38103224620637655,0
3.369318318004879,-0.4577315781758268,-0.4548161638875509,1.2017835381333375,-0.11652679545452177,-0.23078728608759844,-0.6315413311639013,-0.47259675130216694,-1.1499871461013509,-1.2407443288506663,0
-0.2349415230434782,-0.3705043343570005,-0.34356802326300573,-0.23593391036382855,-0.12873811569643415,-0.06650372187410462,-0.3886411588374078,-0.32024488419324443,-1.1499871461013509,-0.8604511958641398,0
0.28741497565918234,-0.45780651567051656,-0.451525341011142,7.193844302588204,0.8817486343218157,-0.23415528626509602,-0.8504260696290646,-0.4680842707117446,-0.9022917384771513,-1.1240732550133645,1
-0.6920034594083062,-0.4562578074469291,-0.4420401574933648,1.164070040933168,0.7291071312979109,-0.23078728608759844,-0.8734807881870578,-0.4550931830926812,-1.1202729587513351,0.18966082206378723,0
-0.2349415230434782,-0.44793974553637095,-0.44848428980696914,-0.3269286855851682,-0.15010792611978083,-0.221431730038994,-0.9051190939412219,-0.4639157908838208,-1.1499871461013509,-1.3829130545861863,0
-0.7572980217461387,-0.45243599521775374,-0.436204235420595,0.22123261092892593,0.30171092283097745,-0.22788706371253106,-0.7645771378161604,-0.4471002241993322,-1.1202729587513351,-1.349467462506552,0
0.07847237617811811,-0.4566824532501708,-0.45517460245614944,-0.2655346203755896,-0.15010792611978083,-0.13723172560155414,0.0,-0.473082399437459,-1.1250576742030756,-1.1997341195038815,0
-0.2349415230434782,-0.33303558701214375,-0.3369790789872979,-0.29930135624085785,-0.14400226599882462,-0.13723172560155414,0.0,-0.31121992301239965,-1.1250576742030756,-1.1997341195038815,0
2.115662721118494,-0.44644099564257667,-0.4483736534679221,-0.3451276406294361,-0.17758339666408368,-0.13723172560155414,0.0,-0.4637741435110273,-1.1250576742030756,-1.1997341195038815,0
-0.4961197723948085,-0.4542594742552034,-0.424513710531944,1.171744299084365,0.3871901645243641,-0.21984128551073126,-0.7580153788327048,-0.3798379574613779,-0.1234455467857546,0.38103224620637655,0
0.28741497565918234,-0.45778153650562,-0.44964278550379694,8.290166895616391,1.0343901373457205,-0.2338746195836379,-0.8214429948704448,-0.3798379574613779,-0.1234455467857546,-1.1240732550133645,0
-0.2349415230434782,-0.38798974978460027,-0.3998274705402035,-0.3269286855851682,-0.15010792611978083,-0.18335461692117397,-0.6375725336926679,-0.3798379574613779,-1.1499871461013509,-1.3829130545861863,0
0.28741497565918234,-0.45755672402155084,-0.43921632423234713,8.290166895616391,1.0343901373457205,-0.23190995281343096,-0.8087267810125947,-0.3798379574613779,-0.07153290539841156,-1.1240732550133645,0
1.3321279730645035,-0.4514368286218909,-0.42445477206336796,0.45540711679974694,-0.11347396539404367,-0.22264795232531256,0.0,-0.3798379574613779,-0.7243719316587632,-1.3829130545861863,0
-0.2349415230434782,-0.4356000380774648,-0.44791981277868986,-0.4069602348762259,-0.1684249064826494,-0.19046483951811333,-0.509505184178398,-0.3798379574613779,0.15310614461428404,-0.8604511958641398,0
-0.2349415230434782,0.16904562740893578,0.3430578950505933,-0.23922287814291313,-0.13179094575691225,0.005627615260635531,0.6260325521823311,-0.3798379574613779,-1.1499871461013509,-1.3829130545861863,0
-0.2349415230434782,1.9275788361275428,-0.038941579782148024,-0.44730490629966324,-0.17758339666408368,0.6226265366660977,2.5589125671488264,-0.3798379574613779,-1.1499871461013509,-1.022106061242253,0
-0.7572980217461387,-0.4354501630880854,-0.3523291469702656,0.39664422581343606,0.4238241252501013,-0.20571439587733856,-0.4989977176534539,-0.3798379574613779,-0.11593342632080675,-1.349467462506552,0
0.5485932250105126,-0.4559330783032737,-0.4470709250568393,0.42076332286005624,-0.0829456647892627,-0.23293906397877745,0.0,-0.3798379574613779,-0.9099505381084063,-1.3829130545861863,0
-0.2349415230434782,1.2906101312649791,1.0639318424016626,-0.3159654596548863,-0.15010792611978083,0.40211608060049125,1.6940957511170913,-0.3798379574613779,-1.1499871461013509,-1.3829130545861863,0
-0.6267088970704736,1.3300022743068718,2.69442880700516,-0.14713178032854532,-0.031047553761135067,-0.13723172560155414,0.0,-0.3798379574613779,-0.8300089845608677,-1.3829130545861863,0
-0.2349415230434782,-0.31792319224971827,0.1294327366751766,0.3111310635572374,-0.003572083216832211,-0.13723172560155414,0.0,-0.3798379574613779,-0.8300089845608677,-1.3829130545861863,0
